ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2262	"ENSG00000131652.13"	"THOC6"	chr16	+	3026062	3026288	3026062	3026166	3026250	3026288	2262	14,16,14	104,70,82	7,7,8	69,15,63	184	100	0.598452997021	0.969230962436	0.068,0.11,0.085	0.052,0.202,0.065	-0.019
1723	"ENSG00000068308.13"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867	1723	24,11,10	4,4,6	8,9,19	3,4,7	183	100	0.599568084419	0.969868047574	0.766,0.6,0.477	0.593,0.551,0.597	0.034
2365	"ENSG00000125755.18"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	2365	33,34,29	48,31,32	58,42,14	72,44,31	1151	100	0.599590891233	0.969868047574	0.056,0.087,0.073	0.065,0.077,0.038	0.012
2424	"ENSG00000175467.14"	"SART1"	chr11	+	65966075	65966556	65966075	65966218	65966349	65966556	2424	4,4,5	163,87,108	2,1,4	100,45,96	231	100	0.59919230501	0.969868047574	0.011,0.02,0.02	0.009,0.01,0.018	0.005
4457	"ENSG00000256269.7"	"HMBS"	chr11	+	119092124	119092811	119092124	119092523	119092757	119092811	4457	22,15,13	66,58,67	29,9,27	93,54,73	334	100	0.60034787933	0.970289293805	0.091,0.072,0.055	0.085,0.048,0.1	-0.005
4846	"ENSG00000132275.10"	"RRP8"	chr11	-	6600925	6601602	6600925	6601055	6601148	6601602	4846	1,5,2	37,23,29	5,1,4	33,23,34	193	100	0.60014046002	0.970289293805	0.014,0.101,0.035	0.073,0.022,0.057	-0.001
2505	"ENSG00000100906.10"	"NFKBIA"	chr14	-	35402393	35402859	35402393	35402534	35402770	35402859	2505	70,65,115	0,1,0	160,128,65	1,2,0	336	100	0.602801299684	0.973309389685	1.0,0.951,1.0	0.979,0.95,1.0	0.007
3363	"ENSG00000139112.10"	"GABARAPL1"	chr12	+	10213835	10214187	10213835	10213974	10214073	10214187	3363	14,10,3	1,0,2	7,13,4	0,2,1	199	100	0.602769850598	0.973309389685	0.876,1.0,0.43	1.0,0.766,0.668	-0.043
5368	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349833	50349930	50350022	5368	12,10,12	43,54,42	13,9,13	46,38,39	197	100	0.602963672576	0.973309389685	0.124,0.086,0.127	0.125,0.107,0.145	-0.013
512	"ENSG00000135341.17"	"MAP3K7"	chr6	-	90550467	90552179	90550467	90550549	90552048	90552179	512	199,171,69	84,101,60	42,92,87	28,27,87	1599	100	0.604748164282	0.975786881096	0.129,0.096,0.067	0.086,0.176,0.059	-0.01
4056	"ENSG00000111641.11"	"NOP2"	chr12	-	6560446	6560787	6560446	6560569	6560697	6560787	4056	8,9,7	91,69,71	9,8,6	111,77,74	228	100	0.607240640346	0.979404218932	0.037,0.054,0.041	0.034,0.044,0.034	0.007
2580	"ENSG00000166946.13"	"CCNDBP1"	chr15	+	43194080	43194461	43194080	43194137	43194414	43194461	2580	25,32,10	4,6,1	8,23,15	4,0,2	377	100	0.608978731362	0.980588744196	0.624,0.586,0.726	0.347,1.0,0.665	-0.025
3125	"ENSG00000104884.14"	"ERCC2"	chr19	-	45368929	45369147	45368929	45368992	45369069	45369147	3125	5,1,10	69,50,65	4,7,1	47,30,16	177	100	0.608918606674	0.980588744196	0.039,0.011,0.08	0.046,0.116,0.034	-0.022
415	"ENSG00000100038.19"	"TOP3B"	chr22	-	21962428	21962893	21962428	21962602	21962746	21962893	415	12,2,5	40,11,27	5,3,3	14,18,20	244	100	0.60853711773	0.980588744196	0.109,0.069,0.071	0.128,0.064,0.058	-0.0
4827	"ENSG00000204394.12"	"VARS"	chr6	-	31781690	31781952	31781690	31781761	31781846	31781952	4827	11,14,12	205,180,171	5,9,9	120,45,115	185	100	0.608259543871	0.980588744196	0.028,0.04,0.037	0.022,0.098,0.041	-0.019
3328	"ENSG00000095906.16"	"NUBP2"	chr16	+	1786536	1787831	1786536	1786955	1787676	1787831	3328	60,13,33	30,13,22	35,12,33	27,15,14	821	100	0.609398630065	0.980860727469	0.196,0.109,0.154	0.136,0.089,0.223	0.004
2310	"ENSG00000198830.10"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473585	26473702	26473732	2310	177,168,176	0,2,1	229,294,306	0,3,4	217	100	0.61021433758	0.981365280355	1.0,0.975,0.988	1.0,0.978,0.972	0.004
2947	"ENSG00000180104.15"	"EXOC3"	chr5	+	464289	465272	464289	464412	465110	465272	2947	87,38,40	82,44,53	28,11,35	23,24,21	798	100	0.610026192534	0.981365280355	0.117,0.098,0.086	0.132,0.054,0.173	-0.019
2744	"ENSG00000166529.14"	"ZSCAN21"	chr7	+	100056910	100057405	100056910	100057276	100057387	100057405	2744	25,17,18	2,0,0	58,66,34	0,2,2	211	100	0.610667372097	0.981689876658	0.856,1.0,1.0	1.0,0.94,0.89	0.009
1659	"ENSG00000157020.17"	"SEC13"	chr3	-	10319138	10319316	10319138	10319172	10319256	10319316	1659	16,12,5	0,2,0	15,10,5	1,0,2	184	100	0.612600413278	0.984392440415	1.0,0.765,1.0	0.891,1.0,0.576	0.099
3748	"ENSG00000185163.9"	"DDX51"	chr12	-	132141497	132142190	132141497	132141956	132142118	132142190	3748	17,3,8	11,16,38	8,2,7	16,11,20	262	100	0.613237829928	0.985011689009	0.371,0.067,0.074	0.16,0.065,0.118	0.056
4773	"ENSG00000204427.11"	"ABHD16A"	chr6	-	31688040	31688305	31688040	31688103	31688248	31688305	4773	27,18,16	74,55,42	24,14,30	110,76,41	245	100	0.613635212464	0.985245032995	0.13,0.118,0.135	0.082,0.07,0.23	0.0
3595	"ENSG00000110697.12"	"PITPNM1"	chr11	-	67493687	67494070	67493687	67493837	67493921	67494070	3595	6,0,1	126,31,39	0,0,0	3,3,3	184	100	0.616642791792	0.989667363582	0.025,0.0,0.014	0.0,0.0,0.0	0.013
1100	"ENSG00000156873.15"	"PHKG2"	chr16	+	30751105	30751603	30751105	30751281	30751548	30751603	1100	119,71,91	23,17,21	110,77,103	27,14,30	367	100	0.616927595759	0.989717998451	0.585,0.532,0.541	0.526,0.6,0.483	0.016
1990	"ENSG00000171720.9"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141630043	141630125	1990	56,60,30	121,111,103	43,58,35	159,60,79	227	100	0.618273009082	0.991469396591	0.169,0.192,0.114	0.106,0.299,0.163	-0.031
2259	"ENSG00000168566.12"	"SNRNP48"	chr6	+	7599672	7601524	7599672	7599680	7601335	7601524	2259	94,160,150	3,7,1	207,347,375	4,10,4	1755	100	0.619088415754	0.992085551088	0.641,0.566,0.895	0.747,0.664,0.842	-0.05
2492	"ENSG00000204536.13"	"CCHCR1"	chr6	-	31156730	31157089	31156730	31156944	31157022	31157089	2492	1,5,5	47,55,55	5,4,6	68,50,68	178	100	0.619164958829	0.992085551088	0.012,0.049,0.049	0.04,0.043,0.047	-0.007
5410	"ENSG00000129657.14"	"SEC14L1"	chr17	+	77088748	77089271	77088748	77088949	77089152	77089271	5410	36,14,22	33,20,28	27,17,19	21,17,24	303	100	0.620385903943	0.993634472381	0.265,0.188,0.206	0.298,0.248,0.207	-0.031
314	"ENSG00000198720.12"	"ANKRD13B"	chr17	+	29607741	29608110	29607741	29607877	29607985	29608110	314	0,2,2	7,2,4	3,1,1	7,3,3	208	100	0.621307564408	0.994295643614	0.0,0.325,0.194	0.171,0.138,0.138	0.024
640	"ENSG00000100241.20"	"SBF1"	chr22	-	50447321	50447609	50447321	50447453	50447521	50447609	640	1,3,2	78,40,60	4,2,1	72,47,37	168	100	0.62130241754	0.994295643614	0.008,0.043,0.019	0.032,0.025,0.016	-0.001
274	"ENSG00000184840.11"	"TMED9"	chr5	+	177593649	177594285	177593649	177593775	177594138	177594285	274	29,24,27	837,846,665	44,27,15	958,472,230	463	100	0.623295449457	0.996602589096	0.007,0.006,0.009	0.01,0.012,0.014	-0.005
3609	"ENSG00000119760.15"	"SUPT7L"	chr2	-	27660983	27662281	27660983	27661388	27662178	27662281	3609	703,837,818	24,31,48	696,973,686	56,30,29	890	100	0.623514158224	0.996602589096	0.767,0.752,0.657	0.583,0.785,0.727	0.027
3964	"ENSG00000121716.20"	"PILRB"	chr7	+	100352563	100353123	100352563	100352914	100352996	100353123	3964	31,30,43	22,9,18	18,14,19	12,6,10	182	100	0.623275056635	0.996602589096	0.436,0.647,0.568	0.452,0.562,0.511	0.042
2769	"ENSG00000104872.10"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	2769	17,14,4	129,108,101	22,12,12	214,95,90	192	100	0.624212591504	0.997311041536	0.064,0.063,0.02	0.051,0.062,0.065	-0.01
5312	"ENSG00000240065.7"	"PSMB9"	chr6	+	32856137	32858134	32856137	32856205	32858004	32858134	5312	99,55,41	0,2,1	18,25,8	0,1,0	1899	100	0.625529550449	0.999006736066	1.0,0.592,0.683	1.0,0.568,1.0	-0.098
1005	"ENSG00000089818.17"	"NECAP1"	chr12	+	8090194	8091850	8090194	8090299	8091839	8091850	1005	215,207,156	0,0,0	204,285,251	0,0,2	1640	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.884	0.039
1006	"ENSG00000089818.17"	"NECAP1"	chr12	+	8089935	8090299	8089935	8090036	8090194	8090299	1006	7,9,7	54,40,40	11,9,14	85,53,51	258	100	0.762919965497	1.0	0.048,0.08,0.064	0.048,0.062,0.096	-0.005
1009	"ENSG00000102901.12"	"CENPT"	chr16	-	67832227	67832545	67832227	67832315	67832454	67832545	1009	19,20,8	45,8,18	20,18,26	38,31,26	239	100	0.850701141793	1.0	0.15,0.511,0.157	0.18,0.195,0.295	0.049
1016	"ENSG00000102901.12"	"CENPT"	chr16	-	67832227	67832545	67832227	67832350	67832454	67832545	1016	13,13,3	0,1,0	18,14,20	0,0,0	204	100	1	1.0	1.0,0.864,1.0	1.0,1.0,1.0	-0.045
102	"ENSG00000105135.15"	"ILVBL"	chr19	-	15116000	15116321	15116000	15116071	15116151	15116321	102	8,4,7	56,28,37	4,5,0	33,10,13	180	100	0.843837306811	1.0	0.074,0.074,0.095	0.063,0.217,0.0	-0.012
1039	"ENSG00000171962.17"	"DRC3"	chr17	+	17992764	17994418	17992764	17992911	17994298	17994418	1039	2,15,20	0,0,1	8,11,6	1,0,0	1487	100	1	1.0	1.0,1.0,0.574	0.35,1.0,1.0	0.075
1040	"ENSG00000171962.17"	"DRC3"	chr17	+	17973664	17973962	17973664	17973753	17973851	17973962	1040	0,0,0	0,1,1	5,2,0	0,0,0	198	100	1	1.0	NA,0.0,0.0	1.0,1.0,NA	-1.0
1044	"ENSG00000175344.17"	"CHRNA7"	chr15	+	32158411	32159655	32158411	32158606	32159568	32159655	1044	0,2,0	0,1,2	2,7,0	1,3,0	1062	100	1	1.0	NA,0.158,0.0	0.158,0.18,NA	-0.09
1049	"ENSG00000035681.7"	"NSMAF"	chr8	-	58585651	58586000	58585651	58585761	58585897	58586000	1049	15,32,16	86,109,71	24,7,6	60,56,31	236	100	0.875997443202	1.0	0.069,0.111,0.087	0.145,0.05,0.076	-0.001
1053	"ENSG00000108528.13"	"SLC25A11"	chr17	-	4938153	4938429	4938153	4938253	4938338	4938429	1053	10,10,8	131,117,123	16,16,15	271,134,264	185	100	0.97448940029	1.0	0.04,0.044,0.034	0.031,0.061,0.03	-0.001
1054	"ENSG00000090447.11"	"TFAP4"	chr16	-	4260089	4260595	4260089	4260245	4260454	4260595	1054	0,0,0	1,1,1	1,0,0	0,3,3	309	100	1	1.0	0.0,0.0,0.0	1.0,0.0,0.0	-0.333
1056	"ENSG00000137101.12"	"CD72"	chr9	-	35615942	35616689	35615942	35616278	35616599	35616689	1056	0,2,2	2,4,8	2,6,0	0,4,0	421	100	1	1.0	0.0,0.106,0.056	1.0,0.263,NA	-0.577
105	"ENSG00000134440.11"	"NARS"	chr18	-	57615640	57615975	57615640	57615730	57615816	57615975	105	10,11,10	466,520,511	6,7,5	414,520,322	186	100	0.87485201314	1.0	0.011,0.011,0.01	0.008,0.007,0.008	0.003
1062	"ENSG00000039523.19"	"FAM65A"	chr16	+	67545948	67546231	67545948	67546032	67546140	67546231	1062	7,4,5	56,15,21	2,6,1	26,12,10	208	100	0.863163161813	1.0	0.057,0.114,0.103	0.036,0.194,0.046	-0.001
1064	"ENSG00000234741.7"	"GAS5"	chr1	-	173864256	173865282	173864256	173864304	173865228	173865282	1064	7504,9899,13159	11,4,17	1574,1562,3514	3,1,2	1024	100	0.787264300268	1.0	0.985,0.996,0.987	0.981,0.993,0.994	0.0
1081	"ENSG00000168237.17"	"GLYCTK"	chr3	+	52292259	52293475	52292259	52293174	52293306	52293475	1081	7,18,10	0,0,0	28,6,23	1,1,0	232	100	1	1.0	1.0,1.0,1.0	0.923,0.721,1.0	0.119
1082	"ENSG00000168237.17"	"GLYCTK"	chr3	+	52290959	52291922	52290959	52291111	52291744	52291922	1082	61,46,46	1,0,0	61,44,61	0,0,1	733	100	1	1.0	0.893,1.0,1.0	1.0,1.0,0.893	0.0
1086	"ENSG00000129968.15"	"ABHD17A"	chr19	-	1877507	1880115	1877507	1877687	1878663	1880115	1086	221,95,133	0,1,0	68,57,71	0,0,0	1076	100	1	1.0	1.0,0.898,1.0	1.0,1.0,1.0	-0.034
1088	"ENSG00000144857.14"	"BOC"	chr3	+	113284334	113284858	113284334	113284567	113284781	113284858	1088	2,2,0	0,1,0	12,9,0	16,19,0	314	100	1	1.0	1.0,0.389,NA	0.193,0.131,NA	0.532
1094	"ENSG00000172269.18"	"DPAGT1"	chr11	-	119101017	119101860	119101017	119101138	119101494	119101860	1094	66,63,67	89,87,71	33,39,26	44,42,39	456	100	0.861084400184	1.0	0.14,0.137,0.171	0.141,0.169,0.128	0.003
109	"ENSG00000163214.20"	"DHX57"	chr2	-	38854053	38855252	38854053	38854178	38855056	38855252	109	18,23,31	28,20,31	26,50,78	40,39,101	978	100	0.956955997591	1.0	0.062,0.105,0.093	0.062,0.116,0.073	0.003
1103	"ENSG00000171224.8"	"C10orf35"	chr10	+	69631479	69631839	69631479	69631547	69631708	69631839	1103	7,4,6	31,16,13	0,2,0	0,0,0	261	100	1	1.0	0.08,0.087,0.15	NA,1.0,NA	-0.894
1108	"ENSG00000103549.21"	"RNF40"	chr16	+	30769185	30769600	30769185	30769398	30769474	30769600	1108	4,3,2	106,81,84	6,2,2	120,78,61	176	100	0.746094214983	1.0	0.021,0.021,0.013	0.028,0.014,0.018	-0.002
110	"ENSG00000136960.12"	"ENPP2"	chr8	-	119570704	119572250	119570704	119570841	119572175	119572250	110	0,2,0	0,0,0	0,0,136	0,0,109	1434	100	1	1.0	NA,1.0,NA	NA,NA,0.08	0.92
1115	"ENSG00000141994.15"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786919	5787060	5787171	1115	11,4,9	0,0,0	11,0,4	0,0,2	241	100	1	1.0	1.0,1.0,1.0	1.0,NA,0.454	0.273
1116	"ENSG00000103855.17"	"CD276"	chr15	+	73712933	73714514	73712933	73713063	73713289	73714514	1116	551,435,559	0,1,0	3767,2282,282	2,1,0	326	100	1	1.0	1.0,0.993,1.0	0.998,0.999,1.0	-0.001
1117	"ENSG00000185963.13"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	1117	234,167,241	15,10,10	330,352,257	14,15,17	1891	100	0.692460099051	1.0	0.452,0.469,0.56	0.555,0.554,0.444	-0.024
1118	"ENSG00000127184.12"	"COX7C"	chr5	+	86619352	86619878	86619352	86619496	86619738	86619878	1118	18,9,15	1,0,0	15,38,38	1,0,0	342	100	1	1.0	0.84,1.0,1.0	0.814,1.0,1.0	0.009
1122	"ENSG00000162298.18"	"SYVN1"	chr11	-	65132247	65132780	65132247	65132308	65132731	65132780	1122	73,61,53	1,0,0	31,29,19	0,0,0	523	100	1	1.0	0.933,1.0,1.0	1.0,1.0,1.0	-0.022
1124	"ENSG00000162298.18"	"SYVN1"	chr11	-	65131273	65131596	65131273	65131373	65131469	65131596	1124	17,10,6	68,67,61	8,8,7	60,57,28	196	100	0.832154901864	1.0	0.113,0.071,0.048	0.064,0.067,0.113	-0.004
1126	"ENSG00000167767.13"	"KRT80"	chr12	-	52180512	52180963	52180512	52180608	52180902	52180963	1126	4,4,8	9,10,10	1,0,0	1,0,0	394	100	1	1.0	0.101,0.092,0.169	0.202,NA,NA	-0.081
1132	"ENSG00000124155.17"	"PIGT"	chr20	+	45418771	45419395	45418771	45418979	45419294	45419395	1132	2,2,4	177,191,145	0,6,5	419,194,147	415	100	1	1.0	0.003,0.003,0.007	0.0,0.007,0.008	-0.001
1133	"ENSG00000124155.17"	"PIGT"	chr20	+	45416516	45418979	45416516	45416694	45418851	45418979	1133	46,36,38	152,116,117	49,67,38	362,155,87	2257	100	0.642477513848	1.0	0.013,0.014,0.014	0.006,0.019,0.019	-0.001
1134	"ENSG00000124155.17"	"PIGT"	chr20	+	45416516	45418979	45416516	45416654	45418851	45418979	1134	105,88,80	0,0,1	201,129,87	1,0,0	2297	100	1	1.0	1.0,1.0,0.777	0.897,1.0,1.0	-0.04
1136	"ENSG00000124155.17"	"PIGT"	chr20	+	45416516	45418979	45416516	45416694	45418771	45418979	1136	45,33,37	1,0,0	48,65,36	0,0,2	2177	100	0.701421547583	1.0	0.674,1.0,1.0	1.0,1.0,0.453	0.074
1140	"ENSG00000147789.15"	"ZNF7"	chr8	+	144829042	144829604	144829042	144829090	144829522	144829604	1140	47,60,34	0,2,0	54,26,20	0,0,0	532	100	1	1.0	1.0,0.849,1.0	1.0,1.0,1.0	-0.05
1142	"ENSG00000147789.15"	"ZNF7"	chr8	+	144829042	144829604	144829042	144829090	144829426	144829604	1142	36,45,27	3,1,0	36,22,13	2,2,0	436	100	0.729941360204	1.0	0.733,0.912,1.0	0.805,0.716,1.0	0.041
1144	"ENSG00000108433.16"	"GOSR2"	chr17	+	46923171	46923632	46923171	46923221	46923508	46923632	1144	3,1,1	0,0,0	10,0,2	1,0,0	387	100	1	1.0	1.0,1.0,1.0	0.721,NA,1.0	0.139
1146	"ENSG00000126458.3"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	1146	21,9,4	125,67,62	3,5,2	41,20,5	216	100	1	1.0	0.072,0.059,0.029	0.033,0.104,0.156	-0.044
1147	"ENSG00000228106.5"	"RP11-452F19.3"	chr1	+	222836995	222837384	222836995	222837066	222837218	222837384	1147	105,112,94	4,5,0	51,37,104	5,0,1	252	100	0.874589505055	1.0	0.912,0.899,1.0	0.802,1.0,0.976	0.011
1156	"ENSG00000136205.16"	"TNS3"	chr7	-	47275153	47280190	47275153	47278220	47280163	47280190	1156	3,8,1	0,1,3	60,38,281	47,19,251	2043	100	0.900624943135	1.0	1.0,0.281,0.016	0.059,0.089,0.052	0.366
1158	"ENSG00000176986.15"	"SEC24C"	chr10	+	73769346	73769733	73769346	73769485	73769614	73769733	1158	14,6,8	137,100,102	12,11,6	123,109,105	229	100	0.885834370655	1.0	0.043,0.026,0.033	0.041,0.042,0.024	-0.002
1164	"ENSG00000100151.15"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451	1164	46,30,31	18,4,9	2,1,13	0,1,2	583	100	0.783937086232	1.0	0.305,0.563,0.371	1.0,0.146,0.527	-0.145
116	"ENSG00000172354.9"	"GNB2"	chr7	+	100677497	100677818	100677497	100677660	100677751	100677818	116	12,8,12	437,247,331	34,13,5	1016,574,280	191	100	0.725729051722	1.0	0.014,0.017,0.019	0.017,0.012,0.009	0.004
1178	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299	1178	546,871,599	18,22,17	463,738,1119	16,20,31	612	100	0.895729746209	1.0	0.832,0.866,0.852	0.825,0.858,0.855	0.004
1179	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299	1179	1069,1611,1210	3,2,0	1274,1583,2491	0,0,2	1165	100	1	1.0	0.968,0.986,1.0	1.0,1.0,0.991	-0.012
117	"ENSG00000172354.9"	"GNB2"	chr7	+	100676692	100677415	100676692	100676799	100677351	100677415	117	33,49,41	227,106,142	99,87,38	527,265,103	652	100	0.967835545456	1.0	0.022,0.066,0.042	0.028,0.048,0.054	0.0
1182	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147	1182	494,703,506	1,5,2	875,947,1361	0,2,0	470	100	0.642153131525	1.0	0.991,0.968,0.982	1.0,0.99,1.0	-0.016
1186	"ENSG00000141959.16"	"PFKL"	chr21	+	44324855	44326060	44324855	44324917	44325960	44326060	1186	221,78,72	1,0,0	139,95,30	0,1,0	1143	100	1	1.0	0.951,1.0,1.0	1.0,0.893,1.0	0.019
1187	"ENSG00000141959.16"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	1187	85,25,34	157,61,74	39,63,32	166,80,29	2322	100	0.813063670866	1.0	0.023,0.017,0.019	0.01,0.033,0.045	-0.01
1192	"ENSG00000205581.10"	"HMGN1"	chr21	-	39348421	39348577	39348421	39348451	39348544	39348577	1192	15,13,26	93,79,57	19,27,21	78,110,96	193	100	0.938285121527	1.0	0.077,0.079,0.191	0.112,0.113,0.102	0.007
1193	"ENSG00000205581.10"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347246	39347292	1193	1062,1342,1292	1,4,3	3824,7304,3826	7,8,7	1388	100	0.778554040359	1.0	0.987,0.96,0.969	0.975,0.985,0.975	-0.006
1194	"ENSG00000176444.18"	"CLK2"	chr1	-	155263949	155264550	155263949	155264040	155264467	155264550	1194	59,77,63	2,1,0	80,42,67	1,0,0	527	100	0.787273392438	1.0	0.848,0.936,1.0	0.938,1.0,1.0	-0.051
1199	"ENSG00000158669.11"	"GPAT4"	chr8	+	41598291	41599304	41598291	41598476	41599233	41599304	1199	1674,1933,2001	2,2,3	3490,2531,751	2,1,3	857	100	1	1.0	0.99,0.991,0.987	0.995,0.997,0.967	0.003
119	"ENSG00000178031.16"	"ADAMTSL1"	chr9	+	18906691	18910947	18906691	18906912	18908441	18910947	119	2,0,0	0,0,0	0,0,28	0,0,13	1629	100	1	1.0	1.0,NA,NA	NA,NA,0.117	0.883
1211	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71704720	71705340	71704720	71704783	71705221	71705340	1211	10,15,10	0,0,0	80,63,31	3,0,0	538	100	0.762325096532	1.0	1.0,1.0,1.0	0.832,1.0,1.0	0.056
1217	"ENSG00000185000.11"	"DGAT1"	chr8	-	144318094	144318362	144318094	144318169	144318260	144318362	1217	8,4,4	57,48,25	4,2,0	14,6,4	191	100	0.904852218425	1.0	0.068,0.042,0.077	0.13,0.149,0.0	-0.031
1222	"ENSG00000241322.10"	"CDRT1"	chr17	-	15613614	15614033	15613614	15613742	15613832	15614033	1222	0,1,2	0,0,0	3,2,2	2,0,1	190	100	1	1.0	NA,1.0,1.0	0.441,1.0,0.513	0.349
1223	"ENSG00000060971.17"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126161	38126700	1223	18,18,15	105,74,76	17,18,32	156,95,117	380	100	0.74673483278	1.0	0.043,0.06,0.049	0.028,0.047,0.067	0.003
122	"ENSG00000120885.21"	"CLU"	chr8	-	27604923	27605335	27604923	27605069	27605171	27605335	122	110,76,179	0,0,1	1486,822,2	9,2,0	202	100	1	1.0	1.0,1.0,0.989	0.988,0.995,1.0	0.002
1231	"ENSG00000062524.15"	"LTK"	chr15	-	41504341	41504640	41504341	41504432	41504505	41504640	1231	2,0,1	0,0,1	4,0,0	1,2,0	173	100	1	1.0	1.0,NA,0.366	0.698,0.0,NA	0.334
1233	"ENSG00000062524.15"	"LTK"	chr15	-	41507094	41507657	41507094	41507290	41507513	41507657	1233	1,0,1	0,0,0	22,24,0	0,1,0	323	100	1	1.0	1.0,NA,1.0	1.0,0.881,NA	0.059
1234	"ENSG00000062524.15"	"LTK"	chr15	-	41507094	41507657	41507094	41507290	41507561	41507657	1234	1,0,1	0,0,0	25,25,0	4,0,0	371	100	1	1.0	1.0,NA,1.0	0.628,1.0,NA	0.186
1235	"ENSG00000189077.10"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988251	75988341	1235	11,10,11	21,26,40	21,16,15	90,57,25	203	100	0.690764431093	1.0	0.205,0.159,0.119	0.103,0.121,0.228	0.01
123	"ENSG00000120885.21"	"CLU"	chr8	-	27598459	27600009	27598459	27598635	27599779	27600009	123	0,0,6	50,44,63	34,26,0	733,339,0	1244	100	1	1.0	0.0,0.0,0.008	0.004,0.006,NA	-0.002
1248	"ENSG00000197756.9"	"RPL37A"	chr2	+	216498824	216499398	216498824	216498877	216499269	216499398	1248	200,200,246	5595,5230,5762	331,158,246	8056,3938,4962	492	100	1	1.0	0.007,0.008,0.009	0.008,0.008,0.01	-0.001
1254	"ENSG00000130511.15"	"SSBP4"	chr19	+	18432558	18432735	18432558	18432604	18432699	18432735	1254	1,3,1	61,32,56	1,2,1	61,43,13	195	100	1	1.0	0.008,0.046,0.009	0.008,0.023,0.038	-0.002
1264	"ENSG00000117226.11"	"GBP3"	chr1	-	89013184	89014279	89013184	89013427	89014082	89014279	1264	16,19,15	38,49,17	0,2,0	1,0,0	755	100	1	1.0	0.053,0.049,0.105	0.0,1.0,NA	-0.431
126	"ENSG00000164896.19"	"FASTK"	chr7	-	151076912	151077780	151076912	151077236	151077309	151077780	126	60,11,14	96,37,65	17,9,19	68,34,28	173	100	0.682390989539	1.0	0.265,0.147,0.111	0.126,0.133,0.282	-0.006
1271	"ENSG00000227057.9"	"WDR46"	chr6	-	33288147	33288470	33288147	33288235	33288357	33288470	1271	17,20,6	127,185,134	12,6,12	135,71,105	222	100	0.83972578071	1.0	0.057,0.046,0.02	0.038,0.037,0.049	-0.0
1277	"ENSG00000104973.16"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	1277	3,0,0	41,21,28	0,0,0	35,30,20	178	100	1	1.0	0.039,0.0,0.0	0.0,0.0,0.0	0.013
1279	"ENSG00000141425.17"	"RPRD1A"	chr18	-	36025598	36027075	36025598	36025678	36026899	36027075	1279	520,511,624	2,4,1	621,906,668	1,2,5	1321	100	0.941396310288	1.0	0.952,0.906,0.979	0.979,0.972,0.91	-0.008
127	"ENSG00000164896.19"	"FASTK"	chr7	-	151076625	151077027	151076625	151076832	151076912	151077027	127	11,1,5	51,11,37	3,1,2	6,5,10	180	100	0.847399724468	1.0	0.107,0.048,0.07	0.217,0.1,0.1	-0.064
1284	"ENSG00000270629.5"	"NBPF14"	chr1	-	148595542	148595890	148595542	148595752	148595854	148595890	1284	0,0,0	1,1,1	1,0,0	0,1,0	202	100	1	1.0	0.0,0.0,0.0	1.0,0.0,NA	-0.5
1285	"ENSG00000270629.5"	"NBPF14"	chr1	-	148595542	148595890	148595542	148595752	148595849	148595890	1285	0,0,0	2,1,1	1,0,0	0,1,0	197	100	1	1.0	0.0,0.0,0.0	1.0,0.0,NA	-0.5
1289	"ENSG00000141030.12"	"COPS3"	chr17	-	17270757	17271008	17270757	17270807	17270895	17271008	1289	2,3,2	172,276,189	2,2,6	210,121,283	188	100	1	1.0	0.006,0.006,0.006	0.005,0.009,0.011	-0.002
