ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4216	"ENSG00000120071.13"	"KANSL1"	chr17	-	46034160	46034285	46034160	46034282	46038537	46038686	4216	29,16,18	5,2,2	41,34,26	7,2,4	103	100	0.763213175262	1.0	0.849,0.886,0.897	0.85,0.943,0.863	-0.008
4219	"ENSG00000131351.14"	"HAUS8"	chr19	-	17069030	17069099	17069030	17069086	17073273	17073335	4219	0,0,0	40,46,58	0,1,0	95,51,41	113	100	1	1.0	0.0,0.0,0.0	0.0,0.017,0.0	-0.006
4220	"ENSG00000131351.14"	"HAUS8"	chr19	-	17059996	17060092	17059996	17060089	17069030	17069086	4220	0,3,3	0,0,1	2,2,1	1,1,1	103	100	1	1.0	NA,1.0,0.744	0.66,0.66,0.493	0.268
4223	"ENSG00000105520.10"	"PLPPR2"	chr19	+	11359531	11359720	11359606	11359720	11357659	11357739	4223	48,35,48	1,1,5	75,50,20	6,0,2	175	100	0.837532850368	1.0	0.965,0.952,0.846	0.877,1.0,0.851	0.012
4226	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355178	46356573	46356637	4226	101,57,93	0,1,0	65,38,24	0,0,0	201	100	1	1.0	1.0,0.966,1.0	1.0,1.0,1.0	-0.011
4227	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46357622	46357773	46357622	46357702	46358386	46358763	4227	129,71,96	4,0,3	67,31,34	1,3,2	171	100	0.471007836713	1.0	0.95,1.0,0.949	0.975,0.858,0.909	0.052
422	"ENSG00000198040.10"	"ZNF84"	chr12	+	133056953	133059606	133056956	133059606	133048752	133048848	422	51,48,48	0,0,0	116,136,84	1,1,1	103	100	1	1.0	1.0,1.0,1.0	0.991,0.992,0.988	0.01
4231	"ENSG00000155158.20"	"TTC39B"	chr9	-	15185279	15185528	15185279	15185406	15186943	15187035	4231	4,2,5	42,47,38	0,0,2	0,4,1	222	100	1	1.0	0.041,0.019,0.056	NA,0.0,0.474	-0.198
4232	"ENSG00000135976.17"	"ANKRD36"	chr2	+	97224805	97224879	97224808	97224879	97219173	97219246	4232	2,6,5	6,2,9	5,11,19	8,10,26	103	100	0.929478123126	1.0	0.244,0.744,0.35	0.378,0.516,0.415	0.01
4233	"ENSG00000088205.12"	"DDX18"	chr2	+	117824939	117825101	117824996	117825101	117824568	117824708	4233	339,486,301	1,0,1	334,291,477	3,0,0	157	100	1	1.0	0.995,1.0,0.995	0.986,1.0,1.0	0.001
4234	"ENSG00000081059.19"	"TCF7"	chr5	+	134146200	134148229	134146223	134148229	134143591	134143640	4234	2,3,0	1,1,3	3,4,3	2,3,5	123	100	0.731827235103	1.0	0.619,0.709,0.0	0.549,0.52,0.328	-0.023
4235	"ENSG00000198668.10"	"CALM1"	chr14	+	90404378	90404514	90404398	90404514	90403861	90403968	4235	536,755,432	0,0,0	2901,3512,1465	0,1,0	120	100	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
4236	"ENSG00000131115.15"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44217790	44217852	4236	37,30,25	1,2,1	35,34,8	3,3,0	141	100	0.490287046712	1.0	0.963,0.914,0.947	0.892,0.889,1.0	0.014
4237	"ENSG00000163995.19"	"ABLIM2"	chr4	-	8008058	8008200	8008058	8008197	8009049	8009102	4237	2,0,0	1,6,0	2,1,1	3,0,0	103	100	1	1.0	0.66,0.0,NA	0.393,1.0,1.0	-0.468
4240	"ENSG00000004534.14"	"RBM6"	chr3	+	50075172	50075330	50075200	50075330	50070454	50070552	4240	7,5,6	121,107,113	6,8,23	202,169,268	128	100	0.664600670152	1.0	0.043,0.035,0.04	0.023,0.036,0.063	-0.001
4241	"ENSG00000150401.14"	"DCUN1D2"	chr13	-	113483839	113484196	113483839	113484056	113490666	113490691	4241	16,3,15	2,0,2	51,33,43	6,3,2	240	100	0.633656094524	1.0	0.769,1.0,0.758	0.78,0.821,0.9	0.009
4243	"ENSG00000072195.14"	"SPEG"	chr2	+	219444024	219444059	219444029	219444059	219443107	219443150	4243	6,1,7	4,2,4	4,4,0	9,1,0	105	100	1	1.0	0.588,0.323,0.625	0.297,0.792,NA	-0.032
4249	"ENSG00000124006.14"	"OBSL1"	chr2	-	219550728	219550868	219550728	219550842	219551528	219551798	4249	0,0,0	2,0,2	0,1,1	8,3,2	126	100	1	1.0	0.0,NA,0.0	0.0,0.209,0.284	-0.164
4252	"ENSG00000168297.15"	"PXK"	chr3	+	58412900	58412963	58412903	58412963	58410089	58410159	4252	21,31,15	6,1,5	3,11,8	4,0,2	103	100	0.788479178568	1.0	0.773,0.968,0.744	0.421,1.0,0.795	0.09
4253	"ENSG00000165752.16"	"STK32C"	chr10	-	132227976	132228189	132227976	132228128	132245899	132245955	4253	2,0,1	25,20,27	1,1,0	29,8,5	161	100	1	1.0	0.047,0.0,0.022	0.021,0.072,0.0	-0.008
4254	"ENSG00000214087.8"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81683012	81683126	4254	91,93,91	72,68,62	128,93,114	141,72,59	626	100	0.685886450811	1.0	0.168,0.179,0.19	0.127,0.171,0.236	0.001
4255	"ENSG00000076043.9"	"REXO2"	chr11	+	114444540	114444652	114444585	114444652	114443855	114443933	4255	368,389,304	0,0,0	253,144,340	1,2,1	145	100	1	1.0	1.0,1.0,1.0	0.994,0.98,0.996	0.01
4256	"ENSG00000113648.16"	"H2AFY"	chr5	-	135360496	135360607	135360496	135360604	135369405	135369603	4256	152,176,157	176,226,247	261,213,184	329,225,233	103	100	0.330193543392	1.0	0.456,0.431,0.382	0.435,0.479,0.434	-0.026
425	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717398	81717491	81717481	81717491	81717001	81717072	425	55,61,78	0,0,1	75,28,125	1,0,1	183	100	1	1.0	1.0,1.0,0.977	0.976,1.0,0.986	0.005
4260	"ENSG00000123219.12"	"CENPK"	chr5	-	65554796	65554946	65554796	65554898	65561496	65561564	4260	84,110,85	7,2,3	137,133,116	7,3,1	148	100	0.384839256042	1.0	0.89,0.974,0.95	0.93,0.968,0.987	-0.024
4261	"ENSG00000123219.12"	"CENPK"	chr5	-	65528918	65529049	65528918	65529017	65529116	65529199	4261	3,3,7	85,110,93	8,7,10	155,147,152	132	100	0.412093706863	1.0	0.026,0.02,0.054	0.038,0.035,0.047	-0.007
4264	"ENSG00000111011.17"	"RSRC2"	chr12	-	122508217	122508450	122508217	122508447	122511108	122511188	4264	74,127,101	90,116,95	94,113,110	73,108,123	103	100	0.721538146153	1.0	0.444,0.515,0.508	0.556,0.504,0.465	-0.019
4266	"ENSG00000122644.12"	"ARL4A"	chr7	+	12688165	12689176	12688168	12689176	12686907	12687043	4266	26,58,45	19,19,13	40,22,71	20,7,19	103	100	0.614238187331	1.0	0.571,0.748,0.771	0.66,0.753,0.784	-0.036
4268	"ENSG00000103194.15"	"USP10"	chr16	+	84733434	84733503	84733447	84733503	84700003	84700111	4268	77,58,63	0,0,0	83,96,135	0,0,1	113	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
426	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717756	81717861	81717783	81717861	81717398	81717491	426	0,3,1	24,18,31	1,0,0	37,8,51	127	100	0.66292328858	1.0	0.0,0.116,0.025	0.021,0.0,0.0	0.04
4273	"ENSG00000173889.15"	"PHC3"	chr3	-	170172556	170172712	170172556	170172700	170178772	170178938	4273	26,27,27	0,3,4	13,20,8	0,1,4	112	100	1	1.0	1.0,0.889,0.858	1.0,0.947,0.641	0.053
4274	"ENSG00000146556.14"	"WASH2P"	chr2	+	113595692	113596203	113596067	113596203	113595368	113595515	4274	25,12,15	0,1,0	7,21,11	0,0,0	475	100	1	1.0	1.0,0.716,1.0	1.0,1.0,1.0	-0.095
4276	"ENSG00000164327.12"	"RICTOR"	chr5	-	38945490	38945724	38945490	38945610	38946467	38946552	4276	63,67,52	2,1,3	38,36,91	1,2,4	214	100	0.626503295905	1.0	0.936,0.969,0.89	0.947,0.894,0.914	0.013
4277	"ENSG00000164327.12"	"RICTOR"	chr5	-	38978582	38978650	38978582	38978648	38981866	38982036	4277	36,35,28	0,0,0	11,19,44	0,0,1	102	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
427	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717693	81717861	81717783	81717861	81717398	81717491	427	1,0,1	24,18,31	0,0,0	37,8,51	190	100	1	1.0	0.021,0.0,0.017	0.0,0.0,0.0	0.013
4289	"ENSG00000099625.12"	"CBARP"	chr19	-	1235000	1235342	1235000	1235145	1235500	1235565	4289	3,0,1	2,0,1	0,0,0	3,7,2	297	100	1	1.0	0.336,NA,0.252	0.0,0.0,0.0	0.294
428	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717693	81717861	81717756	81717861	81717398	81717491	428	1,0,1	0,3,1	0,0,0	1,0,0	163	100	1	1.0	1.0,0.0,0.38	0.0,NA,NA	0.46
4290	"ENSG00000099625.12"	"CBARP"	chr19	-	1234190	1234331	1234190	1234290	1234570	1234742	4290	7,1,5	1,0,0	1,0,1	0,0,0	141	100	1	1.0	0.832,1.0,1.0	1.0,NA,1.0	-0.056
4292	"ENSG00000152689.17"	"RASGRP3"	chr2	+	33539093	33539210	33539096	33539210	33534322	33534400	4292	0,0,1	0,0,0	0,0,4	0,0,1	103	100	1	1.0	NA,NA,1.0	NA,NA,0.795	0.205
4294	"ENSG00000115109.13"	"EPB41L5"	chr2	+	120167876	120168007	120167879	120168007	120167465	120167507	4294	6,7,5	0,2,0	35,28,7	2,2,0	103	100	0.45853873935	1.0	1.0,0.773,1.0	0.944,0.931,1.0	-0.034
4296	"ENSG00000104888.9"	"SLC17A7"	chr19	-	49432810	49433043	49432810	49432960	49433725	49433868	4296	2,0,1	22,6,6	0,0,0	0,2,0	183	100	1	1.0	0.047,0.0,0.083	NA,0.0,NA	0.043
4297	"ENSG00000047621.11"	"C12orf4"	chr12	-	4536016	4536219	4536016	4536211	4538408	4538508	4297	14,35,20	1,0,0	37,41,33	0,1,0	108	100	1	1.0	0.928,1.0,1.0	1.0,0.974,1.0	-0.015
429	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81716680	81716855	81716811	81716855	81716008	81716050	429	1,0,0	10,10,27	1,0,1	11,3,26	231	100	1	1.0	0.041,0.0,0.0	0.038,0.0,0.016	-0.004
4304	"ENSG00000166548.15"	"TK2"	chr16	-	66513730	66513862	66513730	66513811	66517135	66517215	4304	2,0,1	64,65,31	0,0,0	76,49,16	151	100	1	1.0	0.02,0.0,0.021	0.0,0.0,0.0	0.014
4306	"ENSG00000177106.14"	"EPS8L2"	chr11	+	710027	710486	710421	710486	709552	709608	4306	6,3,5	10,0,5	1,1,0	0,0,0	494	100	1	1.0	0.108,1.0,0.168	1.0,1.0,NA	-0.575
4308	"ENSG00000105486.13"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48157013	48157140	4308	6,5,3	0,0,0	7,2,4	1,0,0	103	100	1	1.0	1.0,1.0,1.0	0.872,1.0,1.0	0.043
4309	"ENSG00000105486.13"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48153871	48153967	4309	78,73,65	24,24,22	94,50,44	24,15,13	103	100	0.463816098966	1.0	0.759,0.747,0.742	0.792,0.764,0.767	-0.025
430	"ENSG00000196150.13"	"ZNF250"	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403	430	14,11,2	15,26,8	5,7,3	12,15,9	115	100	0.531968195197	1.0	0.448,0.269,0.179	0.266,0.289,0.225	0.039
4310	"ENSG00000105486.13"	"LIG1"	chr19	-	48137521	48137759	48137521	48137688	48139970	48140143	4310	12,1,0	33,2,11	0,3,0	0,0,0	171	100	1	1.0	0.175,0.226,0.0	NA,1.0,NA	-0.866
4312	"ENSG00000164039.14"	"BDH2"	chr4	-	103092599	103092718	103092599	103092696	103095202	103095281	4312	0,0,0	34,45,29	0,1,0	153,156,253	122	100	1	1.0	0.0,0.0,0.0	0.0,0.005,0.0	-0.002
4313	"ENSG00000189180.15"	"ZNF33A"	chr10	+	38016870	38017015	38016874	38017015	38012297	38012350	4313	66,52,43	0,0,1	30,25,38	0,0,0	104	100	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
4314	"ENSG00000163950.12"	"SLBP"	chr4	-	1700010	1700091	1700010	1700070	1703595	1703700	4314	0,1,0	152,212,126	0,1,0	200,152,203	121	100	1	1.0	0.0,0.004,0.0	0.0,0.005,0.0	-0.0
4315	"ENSG00000163950.12"	"SLBP"	chr4	-	1700010	1700091	1700010	1700070	1711873	1711990	4315	0,1,0	3,7,2	0,0,0	3,2,4	121	100	1	1.0	0.0,0.106,0.0	0.0,0.0,0.0	0.035
4316	"ENSG00000171606.17"	"ZNF274"	chr19	+	58185696	58185838	58185711	58185838	58183920	58183998	4316	1,0,1	51,66,64	1,1,1	54,56,14	115	100	1	1.0	0.017,0.0,0.013	0.016,0.015,0.058	-0.02
4317	"ENSG00000129219.13"	"PLD2"	chr17	+	4818001	4818385	4818296	4818385	4817145	4817259	4317	56,29,40	0,0,0	63,37,34	0,0,1	395	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.896	0.035
4318	"ENSG00000164904.17"	"ALDH7A1"	chr5	-	126593350	126593447	126593350	126593404	126594107	126594267	4318	0,0,0	0,2,2	0,0,1	0,0,1	143	100	1	1.0	NA,0.0,0.0	NA,NA,0.412	-0.412
4320	"ENSG00000164904.17"	"ALDH7A1"	chr5	-	126559239	126559352	126559239	126559334	126561082	126561124	4320	1,0,1	251,278,179	0,0,0	102,72,46	118	100	1	1.0	0.003,0.0,0.005	0.0,0.0,0.0	0.003
4321	"ENSG00000164904.17"	"ALDH7A1"	chr5	-	126559239	126559334	126559239	126559295	126561082	126561124	4321	254,279,179	2,0,0	102,72,46	0,0,1	139	100	1	1.0	0.989,1.0,1.0	1.0,1.0,0.971	0.006
4323	"ENSG00000164904.17"	"ALDH7A1"	chr5	-	126559239	126559325	126559239	126559295	126561082	126561124	4323	3,1,0	2,0,0	0,0,0	0,0,1	130	100	1	1.0	0.536,1.0,NA	NA,NA,0.0	0.768
4324	"ENSG00000164904.17"	"ALDH7A1"	chr5	-	126559239	126559352	126559239	126559295	126561082	126561124	4324	4,1,1	2,0,0	0,0,0	0,0,1	157	100	1	1.0	0.56,1.0,1.0	NA,NA,0.0	0.853
4332	"ENSG00000136840.18"	"ST6GALNAC4"	chr9	-	127909950	127910528	127909950	127910058	127912267	127912680	4332	37,15,43	27,9,32	20,18,7	20,7,5	570	100	0.914962680894	1.0	0.194,0.226,0.191	0.149,0.311,0.197	-0.015
4334	"ENSG00000101624.10"	"CEP76"	chr18	-	12699829	12699905	12699829	12699900	12700957	12701113	4334	87,112,80	0,0,0	31,28,29	2,0,0	105	100	1	1.0	1.0,1.0,1.0	0.937,1.0,1.0	0.021
4336	"ENSG00000095787.21"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	4336	353,313,280	3,1,1	191,213,204	1,0,0	112	100	1	1.0	0.991,0.996,0.996	0.994,1.0,1.0	-0.004
4337	"ENSG00000105865.10"	"DUS4L"	chr7	+	107576365	107576592	107576408	107576592	107575187	107575310	4337	53,42,76	0,0,0	58,64,68	1,0,3	143	100	0.410394616096	1.0	1.0,1.0,1.0	0.976,1.0,0.941	0.028
4338	"ENSG00000158796.16"	"DEDD"	chr1	-	161123074	161123221	161123074	161123174	161123838	161123946	4338	260,220,264	0,0,1	212,108,112	0,0,1	147	100	1	1.0	1.0,1.0,0.994	1.0,1.0,0.987	0.002
4339	"ENSG00000158796.16"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161130814	161130847	4339	441,327,449	1,4,0	352,233,216	0,0,0	416	100	0.730834650822	1.0	0.991,0.952,1.0	1.0,1.0,1.0	-0.019
4347	"ENSG00000174705.12"	"SH3PXD2B"	chr5	-	172333498	172339916	172333498	172333769	172346135	172346261	4347	1620,1435,1496	1,2,1	9810,4267,4077	1,0,1	6247	100	0.424920337963	1.0	0.963,0.92,0.96	0.994,1.0,0.985	-0.045
4349	"ENSG00000173818.16"	"ENDOV"	chr17	+	80422139	80422245	80422205	80422245	80415649	80415821	4349	2,0,2	14,5,15	2,0,1	2,1,2	166	100	0.788972391321	1.0	0.079,0.0,0.074	0.376,0.0,0.231	-0.151
434	"ENSG00000169230.9"	"PRELID1"	chr5	+	177305870	177305984	177305914	177305984	177304624	177304850	434	303,420,367	1,0,4	275,122,256	1,0,0	144	100	1	1.0	0.995,1.0,0.985	0.995,1.0,1.0	-0.005
4353	"ENSG00000167535.7"	"CACNB3"	chr12	+	48824257	48824373	48824260	48824373	48823680	48823803	4353	21,16,18	0,0,0	66,69,13	1,0,0	103	100	1	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005
4354	"ENSG00000167535.7"	"CACNB3"	chr12	+	48826366	48826518	48826419	48826518	48825659	48825769	4354	31,31,37	0,1,1	127,109,13	3,4,0	153	100	1	1.0	1.0,0.953,0.96	0.965,0.947,1.0	0.0
4356	"ENSG00000167535.7"	"CACNB3"	chr12	+	48826244	48826518	48826419	48826518	48825659	48825769	4356	26,23,33	0,1,1	77,47,11	3,4,0	275	100	1	1.0	1.0,0.893,0.923	0.903,0.81,1.0	0.034
4357	"ENSG00000168385.17"	"SEPT2"	chr2	+	241335958	241336098	241335974	241336098	241335125	241335212	4357	26,27,30	556,553,553	59,80,42	1212,1309,701	116	100	0.398704200172	1.0	0.039,0.04,0.045	0.04,0.05,0.049	-0.005
4358	"ENSG00000168385.17"	"SEPT2"	chr2	+	241325966	241326113	241325992	241326113	241324215	241324241	4358	10,11,11	474,430,489	35,37,6	1076,1211,633	126	100	0.427054663073	1.0	0.016,0.02,0.018	0.025,0.024,0.007	-0.001
4359	"ENSG00000165806.19"	"CASP7"	chr10	+	113721000	113721168	113721031	113721168	113697493	113697603	4359	0,2,0	65,79,55	0,0,1	36,43,20	131	100	1	1.0	0.0,0.019,0.0	0.0,0.0,0.037	-0.006
435	"ENSG00000196132.11"	"MYT1"	chr20	+	64218829	64219035	64218910	64219035	64217066	64217281	435	0,2,2	2,0,5	1,5,1	3,4,1	181	100	0.333696083282	1.0	0.0,1.0,0.181	0.156,0.408,0.356	0.087
4369	"ENSG00000050748.17"	"MAPK9"	chr5	-	180233593	180236531	180233593	180236526	180239923	180239987	4369	6,5,4	0,0,0	1,2,7	0,0,1	105	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.87	0.043
436	"ENSG00000204387.12"	"C6orf48"	chr6	+	31836294	31836517	31836298	31836517	31835410	31835451	436	4,1,3	3,2,1	3,3,4	3,2,3	104	100	0.810446530102	1.0	0.562,0.325,0.743	0.49,0.591,0.562	-0.004
4370	"ENSG00000050748.17"	"MAPK9"	chr5	-	180233593	180236531	180233593	180236526	180238331	180238403	4370	30,34,27	121,122,92	9,11,24	43,43,75	105	100	0.926509666994	1.0	0.191,0.21,0.218	0.166,0.196,0.234	0.008
4372	"ENSG00000146426.17"	"TIAM2"	chr6	+	155256459	155257190	155256483	155257190	155254418	155254573	4372	0,0,0	1,2,2	1,0,0	1,4,0	124	100	1	1.0	0.0,0.0,0.0	0.446,0.0,NA	-0.223
4373	"ENSG00000183762.12"	"KREMEN1"	chr22	+	29137341	29137674	29137501	29137674	29125262	29125416	4373	65,62,84	1,0,0	40,42,25	0,0,0	260	100	1	1.0	0.962,1.0,1.0	1.0,1.0,1.0	-0.013
4374	"ENSG00000133835.14"	"HSD17B4"	chr5	+	119475677	119475727	119475705	119475727	119474400	119474460	4374	4,6,5	296,362,306	4,0,4	171,234,300	128	100	0.790542673342	1.0	0.01,0.013,0.013	0.018,0.0,0.01	0.003
4377	"ENSG00000152990.13"	"ADGRA3"	chr4	-	22413600	22413814	22413600	22413760	22420885	22421089	4377	125,116,78	0,2,3	142,134,55	1,4,0	154	100	0.922879126259	1.0	1.0,0.974,0.944	0.989,0.956,1.0	-0.009
4378	"ENSG00000143420.18"	"ENSA"	chr1	-	150625641	150625808	150625641	150625802	150627466	150627592	4378	56,88,100	1,0,0	137,70,147	1,0,0	106	100	1	1.0	0.981,1.0,1.0	0.992,1.0,1.0	-0.004
4380	"ENSG00000107938.17"	"EDRF1"	chr10	+	125737917	125737989	125737922	125737989	125735643	125735904	4380	24,33,21	2,0,0	30,32,33	1,0,0	105	100	1	1.0	0.92,1.0,1.0	0.966,1.0,1.0	-0.015
4381	"ENSG00000107938.17"	"EDRF1"	chr10	+	125730271	125730399	125730287	125730399	125729357	125729479	4381	0,1,0	27,42,29	0,0,1	27,42,59	116	100	1	1.0	0.0,0.02,0.0	0.0,0.0,0.014	0.002
4382	"ENSG00000132359.14"	"RAP1GAP2"	chr17	+	3005340	3005440	3005368	3005440	2998220	2998376	4382	1,0,1	37,27,34	0,0,0	0,0,9	128	100	1	1.0	0.021,0.0,0.022	NA,NA,0.0	0.014
4383	"ENSG00000071054.16"	"MAP4K4"	chr2	+	101866427	101866579	101866430	101866579	101864929	101865036	4383	68,57,70	16,19,18	90,71,121	25,25,27	103	100	0.926666091693	1.0	0.805,0.744,0.791	0.778,0.734,0.813	0.005
4384	"ENSG00000071054.16"	"MAP4K4"	chr2	+	101859642	101859864	101859735	101859864	101858995	101859082	4384	121,100,92	43,21,29	74,83,173	31,34,43	193	100	0.496503594619	1.0	0.593,0.712,0.622	0.553,0.558,0.676	0.047
4393	"ENSG00000136271.10"	"DDX56"	chr7	-	44572889	44573050	44572889	44573046	44573582	44573664	4393	60,38,74	0,0,0	175,82,68	2,0,0	104	100	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
4397	"ENSG00000248751.6"	"RP1-130H16.18"	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948	4397	6,2,1	16,7,5	0,0,0	2,2,0	144	100	1	1.0	0.207,0.166,0.122	0.0,0.0,NA	0.165
4398	"ENSG00000248751.6"	"RP1-130H16.18"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	4398	1,4,3	52,25,19	5,0,0	22,6,1	103	100	0.66231560316	1.0	0.018,0.134,0.133	0.181,0.0,0.0	0.035
43	"ENSG00000169598.15"	"DFFB"	chr1	+	3865761	3866000	3865811	3866000	3858717	3858844	43	2,1,0	3,1,5	2,0,5	1,0,3	150	100	1	1.0	0.308,0.4,0.0	0.571,NA,0.526	-0.313
4400	"ENSG00000145882.10"	"PCYOX1L"	chr5	+	149365941	149366153	149366118	149366153	149364035	149364210	4400	125,85,142	0,0,1	94,87,51	0,0,0	277	100	1	1.0	1.0,1.0,0.981	1.0,1.0,1.0	-0.006
4402	"ENSG00000145014.17"	"TMEM44"	chr3	-	194604286	194604445	194604286	194604441	194610915	194611020	4402	30,4,20	0,1,0	5,6,1	1,0,0	104	100	1	1.0	1.0,0.794,1.0	0.828,1.0,1.0	-0.011
4403	"ENSG00000145014.17"	"TMEM44"	chr3	-	194625896	194625990	194625896	194625926	194628382	194628509	4403	26,12,27	1,0,1	18,11,10	1,0,0	164	100	1	1.0	0.941,1.0,0.943	0.916,1.0,1.0	-0.011
4406	"ENSG00000106624.10"	"AEBP1"	chr7	+	44112141	44112321	44112205	44112321	44111853	44112050	4406	0,0,2	0,0,0	457,387,55	7,7,1	164	100	1	1.0	NA,NA,1.0	0.975,0.971,0.971	0.028
440	"ENSG00000167699.13"	"GLOD4"	chr17	-	770043	770224	770043	770157	770420	770507	440	12,8,6	129,109,105	16,9,7	211,174,126	167	100	0.582670940849	1.0	0.053,0.042,0.033	0.043,0.03,0.032	0.008
4410	"ENSG00000143437.20"	"ARNT"	chr1	-	150852761	150852840	150852761	150852806	150858348	150858460	4410	1,0,0	60,48,55	0,0,0	26,53,19	134	100	1	1.0	0.012,0.0,0.0	0.0,0.0,0.0	0.004
4411	"ENSG00000239672.7"	"NME1"	chr17	+	51161097	51161272	51161159	51161272	51159979	51160081	4411	12,16,7	1078,1150,1151	24,8,5	1796,600,937	162	100	1	1.0	0.007,0.009,0.004	0.008,0.008,0.003	0.0
4412	"ENSG00000239672.7"	"NME1"	chr17	+	51161097	51161272	51161159	51161272	51155650	51155780	4412	9,16,6	5,2,4	14,7,5	4,1,6	162	100	0.86485843952	1.0	0.526,0.832,0.481	0.684,0.812,0.34	0.001
4414	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658950	112659094	112658973	112659094	112657121	112657241	4414	93,129,125	3,1,2	87,47,60	0,0,1	123	100	0.569637685918	1.0	0.962,0.991,0.981	1.0,1.0,0.98	-0.015
4415	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658824	112659094	112658973	112659094	112657121	112657241	4415	617,820,831	3,1,2	551,311,501	0,0,1	249	100	1	1.0	0.988,0.997,0.994	1.0,1.0,0.995	-0.005
4417	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658824	112659094	112658973	112659094	112652701	112652798	4417	394,512,531	0,0,0	342,178,308	0,1,0	249	100	1	1.0	1.0,1.0,1.0	1.0,0.986,1.0	0.005
4418	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232791257	232791446	232791260	232791446	232791007	232791170	4418	50,68,81	0,0,0	53,90,48	0,1,2	103	100	1	1.0	1.0,1.0,1.0	1.0,0.989,0.959	0.017
4422	"ENSG00000078687.17"	"TNRC6C"	chr17	+	78077160	78077334	78077184	78077334	78075135	78075278	4422	1,0,1	8,6,5	1,0,1	4,2,12	124	100	1	1.0	0.092,0.0,0.139	0.168,0.0,0.063	0.0
4429	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999766	26999525	26999648	27003235	27003390	4429	65,100,81	1,2,0	86,62,157	0,1,2	218	100	1	1.0	0.968,0.958,1.0	1.0,0.966,0.973	-0.004
4430	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999766	26999525	26999676	27003235	27003390	4430	8,12,12	166,230,198	10,5,29	163,147,328	190	100	0.341872199038	1.0	0.025,0.027,0.031	0.031,0.018,0.044	-0.003
4431	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999676	26999525	26999648	27003235	27003390	4431	223,318,267	1,2,0	239,204,456	0,1,2	128	100	1	1.0	0.994,0.992,1.0	1.0,0.994,0.994	-0.001
4434	"ENSG00000184271.16"	"POU6F1"	chr12	-	51199746	51199868	51199746	51199863	51204172	51204368	4434	4,1,4	1,0,0	3,4,4	0,1,1	105	100	1	1.0	0.792,1.0,1.0	1.0,0.792,0.792	0.069
4435	"ENSG00000175048.16"	"ZDHHC14"	chr6	+	157672723	157673529	157672768	157673529	157653524	157653627	4435	3,0,3	2,0,1	4,5,3	0,0,0	145	100	1	1.0	0.508,NA,0.674	1.0,1.0,1.0	-0.409
4436	"ENSG00000126733.20"	"DACH2"	chrX	+	86827765	86832602	86832105	86832602	86816033	86816099	4436	22,138,17	0,2,1	0,0,277	0,0,9	4440	100	1	1.0	1.0,0.608,0.277	NA,NA,0.409	0.219
4437	"ENSG00000184470.20"	"TXNRD2"	chr22	-	19877039	19877234	19877039	19877212	19878089	19878187	4437	89,41,136	1,2,2	46,17,20	2,0,0	122	100	0.554922811513	1.0	0.986,0.944,0.982	0.95,1.0,1.0	-0.013
4438	"ENSG00000166793.10"	"YPEL4"	chr11	-	57646296	57646794	57646296	57646405	57646966	57647291	4438	14,4,16	0,0,0	7,27,3	0,2,0	489	100	1	1.0	1.0,1.0,1.0	1.0,0.734,1.0	0.089
